5.727216242362454414e+09
5.699252269599513054e+09
5.727216242362454414e+09
5.727216242362455368e+09
5.727216242362454414e+09
5.727216242362454414e+09
5.727216242362454414e+09
5.727216242362454414e+09
5.727216242362454414e+09
5.727216242362454414e+09
