8.161525423728813848e+02,2.959944796610168849e-01,6.652033898305083071e-01,4.628336101694914978e+05,5.992864406779661035e-01,4.813565103389831346e-01,5.440677966101694629e+00,1.476762711864406663e-01,-1.062632203389830465e+01,5.423728813559322015e-01,6.277288135593220297e-02,1.154633389830508463e+02,3.949152542372881491e+00,4.966152542372881951e-01
9.051393728222996060e+02,1.877456073170730433e-01,6.151707317073170644e-01,2.968916341463414719e+05,6.603233449477350359e-01,2.035724404529616616e-01,5.752613240418118501e+00,1.980128919860627279e-01,-7.661679442508712690e+00,5.888501742160279218e-01,9.276968641114985425e-02,1.208549581881532617e+02,3.944250871080139387e+00,4.535003484320555001e-01
1.081252115059221751e+03,1.542420198984770785e-01,6.277664974619291405e-01,2.124038341793570144e+05,7.139326565143824244e-01,6.335026969543150477e-02,5.358714043993232146e+00,1.990554991539761898e-01,-6.093228426395942421e+00,6.142131979695431010e-01,9.681370558375641810e-02,1.213225939086294574e+02,3.983079526226734224e+00,5.137231810490695549e-01
8.236209677419354875e+02,1.995873604838709625e-01,6.291048387096772609e-01,3.661857983870967873e+05,5.995629032258064095e-01,3.345617183064515943e-01,5.620967741935483986e+00,1.876104838709677369e-01,-9.738838709677418493e+00,4.758064516129032473e-01,8.481774193548388685e-02,1.180625322580644649e+02,3.959677419354838523e+00,4.332862903225808138e-01
1.064696022727272748e+03,2.003290139204545184e-01,6.222784090909091459e-01,1.789436960227272648e+05,6.923286931818176670e-01,9.764541886363641010e-02,5.017045454545454142e+00,1.792835227272726872e-01,-6.601414772727277835e+00,6.590909090909090606e-01,9.741136363636364315e-02,1.246899857954545610e+02,3.965909090909090828e+00,5.387630681818179612e-01
1.036675196850393604e+03,1.804046469488189419e-01,6.099173228346456144e-01,2.479414271653543401e+05,6.812440944881889004e-01,9.889896202755912857e-02,5.301181102362204633e+00,1.841814960629920284e-01,-6.952342519685033473e+00,6.279527559055118058e-01,8.868562992125977873e-02,1.225241712598425465e+02,3.974409448818897683e+00,4.789958661417320629e-01
8.763472222222221717e+02,2.777892475000000583e-01,5.642638888888888982e-01,1.221198611111111095e+05,7.012819444444444716e-01,1.387985697222222370e-01,5.069444444444444642e+00,2.051805555555555605e-01,-7.348819444444444571e+00,6.805555555555555802e-01,1.048763888888888662e-01,1.209662638888888893e+02,3.958333333333333481e+00,5.872083333333333321e-01
8.503478260869565020e+02,3.888769565217390922e-01,5.303043478260869303e-01,6.698763913043477805e+05,5.605391304347825399e-01,3.677681347826086689e-01,4.956521739130434590e+00,2.988826086956521411e-01,-1.146682608695652306e+01,4.782608695652174058e-01,6.599130434782607413e-02,1.061693478260869625e+02,3.913043478260869623e+00,4.236347826086955815e-01
