6.889716954355482101e+09
6.889716954355481148e+09
6.889716954355482101e+09
6.889716954355482101e+09
6.889716954355482101e+09
6.889716954355482101e+09
6.889716954355481148e+09
6.889716954355482101e+09
6.889716954355481148e+09
6.889716954355481148e+09
