4.929912797564964294e+09
4.869966625312880516e+09
4.869966625312879562e+09
4.869966625312879562e+09
4.869966625312879562e+09
4.869966625312879562e+09
4.869966625312879562e+09
4.869966625312879562e+09
4.869966625312879562e+09
4.869966625312879562e+09
