5.774333090966750145e+09
5.774333090966750145e+09
5.774333090966750145e+09
5.774333090966749191e+09
5.774333090966750145e+09
5.774333090966751099e+09
5.774333090966751099e+09
5.774333090966750145e+09
5.774333090966749191e+09
5.774333090966751099e+09
